,index,genre_ids,id_x,popularity,release_date_x,vote_average,vote_count,id_y,movie,production_budget,domestic_gross,worldwide_gross,profit,roi,release_year,genre,main_genre,genre2,genre3,genre4,genre5,genre6,genre7,release_month
914,1169,"['28', '9648', '878', '53']",198663,36.955,2014-09-19,7.1,10626,60,The Maze Runner,34.0,102427862.0,348319861.0,314.319861,1024.4701794117648,2014,"['Action', 'Mystery', 'ScienceFiction', 'Thriller']",Action,Mystery,ScienceFiction,Thriller,,,,9
915,1170,"['12', '10751', '16', '28', '35']",177572,36.92,2014-11-07,7.8,10176,29,Big Hero 6,165.0,222527828.0,652127828.0,487.127828,395.2289866666667,2014,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",Adventure,Family,Animation,Action,Comedy,,,11
916,1171,"['878', '12', '53']",131631,33.837,2014-11-21,6.8,10087,62,The Hunger Games: Mockingjay - Part 1,125.0,337135885.0,766575131.0,641.575131,613.2601048,2014,"['ScienceFiction', 'Adventure', 'Thriller']",ScienceFiction,Adventure,Thriller,,,,,11
917,1172,"['36', '18', '53', '10752']",205596,33.078,2014-12-19,8.1,10396,6,The Imitation Game,15.0,91125143.0,227740463.0,212.740463,1518.2697533333337,2014,"['History', 'Drama', 'Thriller', 'War']",History,Drama,Thriller,War,,,,12
918,1173,"['9648', '53', '18']",210577,31.215,2014-10-03,7.9,10459,36,Gone Girl,61.0,167767189.0,368567189.0,307.567189,604.2085065573771,2014,"['Mystery', 'Thriller', 'Drama']",Mystery,Thriller,Drama,,,,,10
919,1174,"['10752', '18', '28']",228150,29.117,2014-10-17,7.4,6653,68,Fury,80.0,85817906.0,210315681.0,130.315681,262.89460125,2014,"['War', 'Drama', 'Action']",War,Drama,Action,,,,,10
920,1175,"['27', '28', '18', '14', '10752']",49017,29.043000000000003,2014-10-03,6.2,3719,21,Dracula Untold,70.0,55991880.0,220241723.0,150.241723,314.6310328571428,2014,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']",Horror,Action,Drama,Fantasy,War,,,10
921,1176,"['53', '28', '80']",156022,28.942,2014-09-26,7.2,4989,96,The Equalizer,55.0,101530738.0,192903624.0,137.903624,350.7338618181818,2014,"['Thriller', 'Action', 'Crime']",Thriller,Action,Crime,,,,,9
922,1177,"['12', '18', '878']",157336,28.44,2014-11-05,8.2,18597,32,Interstellar,165.0,188017894.0,666379375.0,501.379375,403.86628787878783,2014,"['Adventure', 'Drama', 'ScienceFiction']",Adventure,Drama,ScienceFiction,,,,,11
923,1178,"['27', '53']",238636,28.424,2014-07-18,6.6,3754,71,The Purge: Anarchy,9.0,71562550.0,111534881.0,102.534881,1239.2764555555557,2014,"['Horror', 'Thriller']",Horror,Thriller,,,,,,7
924,1179,"['878', '28', '18', '53']",119450,27.641,2014-07-11,7.3,7080,17,Dawn Of The Planet Of The Apes,170.0,208545589.0,710644566.0,540.644566,418.0262152941176,2014,"['ScienceFiction', 'Action', 'Drama', 'Thriller']",ScienceFiction,Action,Drama,Thriller,,,,7
925,1180,"['14', '28', '12', '16', '35', '10751']",82702,27.106,2014-06-13,7.7,5589,99,How To Train Your Dragon 2,145.0,177002924.0,614586270.0,469.58627,423.85260000000005,2014,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Fantasy,Action,Adventure,Animation,Comedy,Family,,6
926,1181,"['12', '18', '28']",147441,26.789,2014-12-12,5.7,2909,16,Exodus: Gods And Kings,140.0,65014513.0,268314513.0,128.314513,191.65322357142855,2014,"['Adventure', 'Drama', 'Action']",Adventure,Drama,Action,,,,,12
927,1182,"['80', '35', '28', '12']",207703,26.103,2015-02-13,7.6,10287,29,Kingsman: The Secret Service,94.0,128261724.0,404561724.0,310.561724,430.3848127659575,2015,"['Crime', 'Comedy', 'Action', 'Adventure']",Crime,Comedy,Action,Adventure,,,,2
928,1183,"['878', '28', '12', '14', '35']",98566,25.619,2014-08-08,5.8,4259,68,Teenage Mutant Ninja Turtles,125.0,191204754.0,485004754.0,360.004754,388.0038032,2014,"['ScienceFiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",ScienceFiction,Action,Adventure,Fantasy,Comedy,,,8
929,1184,"['80', '18', '53']",242582,25.597,2014-10-31,7.7,5860,34,Nightcrawler,8.5,32381218.0,50334418.0,41.834418,592.1696235294118,2014,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,10
930,1185,"['28', '12', '36', '10749', '18']",76649,25.215,2014-02-21,5.4,2078,97,Pompeii,80.0,23169033.0,108469033.0,28.469033,135.58629125,2014,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",Action,Adventure,History,Romance,Drama,,,2
931,1186,"['28', '18', '878']",124905,24.982,2014-05-16,6.1,5053,41,Godzilla,160.0,200676069.0,529076069.0,369.076069,330.672543125,2014,"['Action', 'Drama', 'ScienceFiction']",Action,Drama,ScienceFiction,,,,,5
932,1187,"['28', '12']",184315,23.922,2014-07-25,5.6,2606,84,Hercules,100.0,72688614.0,243388614.0,143.388614,243.388614,2014,"['Action', 'Adventure']",Action,Adventure,,,,,,7
933,1188,"['28', '10752', '14']",53182,23.68,2014-03-07,6.0,3870,26,300: Rise Of An Empire,110.0,106580051.0,330780051.0,220.780051,300.7091372727273,2014,"['Action', 'War', 'Fantasy']",Action,War,Fantasy,,,,,3
934,1189,"['878', '28', '12']",91314,20.961,2014-06-27,5.8,4805,37,Transformers: Age Of Extinction,210.0,245439076.0,1104039076.0,894.039076,525.7328933333333,2014,"['ScienceFiction', 'Action', 'Adventure']",ScienceFiction,Action,Adventure,,,,,6
935,1190,"['10751', '16', '12', '35']",270946,20.899,2014-11-26,6.4,2273,37,Penguins Of Madagascar,132.0,83350911.0,366942531.0,234.942531,277.98676590909093,2014,"['Family', 'Animation', 'Adventure', 'Comedy']",Family,Animation,Adventure,Comedy,,,,11
936,1191,"['80', '53']",189,20.896,2014-08-22,6.3,2210,16,Sin City: A Dame To Kill For,65.0,13757804.0,40650842.0,-24.349158,62.53975692307693,2014,"['Crime', 'Thriller']",Crime,Thriller,,,,,,8
937,1192,"['28', '12', '14']",102382,20.847,2014-05-02,6.4,7220,56,The Amazing Spider-Man 2,200.0,202853933.0,708996336.0,508.996336,354.498168,2014,"['Action', 'Adventure', 'Fantasy']",Action,Adventure,Fantasy,,,,,5
938,1193,['35'],225886,20.429,2014-07-18,5.3,2684,54,Sex Tape,40.0,38543473.0,126069509.0,86.069509,315.1737725,2014,['Comedy'],Comedy,,,,,,,7
939,1194,"['12', '35', '14', '10751']",181533,20.064,2014-12-19,6.1,3536,60,Night At The Museum: Secret Of The Tomb,127.0,113746621.0,353756621.0,226.756621,278.54852047244094,2014,"['Adventure', 'Comedy', 'Fantasy', 'Family']",Adventure,Comedy,Fantasy,Family,,,,12
940,1195,"['28', '878']",137113,19.753,2014-06-06,7.6,8047,95,Edge Of Tomorrow,178.0,100206256.0,370541256.0,192.541256,208.16924494382025,2014,"['Action', 'ScienceFiction']",Action,ScienceFiction,,,,,,6
941,1196,"['12', '16', '35', '10751', '14']",137106,19.375,2014-02-07,7.4,4839,44,The Lego Movie,60.0,257784718.0,457729388.0,397.729388,762.8823133333333,2014,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Adventure,Animation,Comedy,Family,Fantasy,,,2
942,1197,"['80', '18', '9648', '53']",169917,19.373,2014-09-19,6.3,1685,67,A Walk Among The Tombstones,28.0,26017685.0,62108587.0,34.108587,221.81638214285715,2014,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime,Drama,Mystery,Thriller,,,,9
943,1198,"['14', '12', '28', '10751', '10749']",102651,19.274,2014-05-30,7.0,8143,84,Maleficent,180.0,241407328.0,758536735.0,578.536735,421.40929722222216,2014,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",Fantasy,Adventure,Action,Family,Romance,,,5
944,1200,"['28', '12', '53']",138103,18.797,2014-08-15,6.1,2876,96,The Expendables 3,100.0,39322544.0,209461378.0,109.461378,209.461378,2014,"['Action', 'Adventure', 'Thriller']",Action,Adventure,Thriller,,,,,8
945,1201,"['10752', '28']",190859,18.473,2014-12-25,7.4,7658,57,American Sniper,58.0,350126372.0,547326372.0,489.326372,943.6661586206898,2014,"['War', 'Action']",War,Action,,,,,,12
946,1202,['35'],227159,18.421,2014-11-26,6.2,2581,31,Horrible Bosses 2,40.0,54445357.0,105945357.0,65.945357,264.8633925,2014,['Comedy'],Comedy,,,,,,,11
947,1203,"['27', '53']",270303,18.419,2015-03-27,6.5,3485,94,It Follows,2.0,14674077.0,23250755.0,21.250755,1162.5377500000002,2015,"['Horror', 'Thriller']",Horror,Thriller,,,,,,3
948,1204,"['35', '18']",120467,18.31,2014-03-07,8.0,8091,27,The Grand Budapest Hotel,31.0,59076019.0,163981261.0,132.981261,528.9718096774194,2014,"['Comedy', 'Drama']",Comedy,Drama,,,,,,3
949,1205,"['12', '35', '10751', '16']",172385,18.11,2014-04-11,6.3,1803,49,Rio 2,130.0,131538435.0,492846291.0,362.846291,379.1125315384616,2014,"['Adventure', 'Comedy', 'Family', 'Animation']",Adventure,Comedy,Family,Animation,,,,4
950,1206,"['28', '12', '878']",100402,18.073,2014-04-04,7.7,11034,16,Captain America: The Winter Soldier,170.0,259746958.0,714401889.0,544.401889,420.2364052941176,2014,"['Action', 'Adventure', 'ScienceFiction']",Action,Adventure,ScienceFiction,,,,,4
951,1207,"['28', '878']",97020,17.851,2014-02-12,5.8,3390,96,Robocop,120.0,58607007.0,242981799.0,122.981799,202.4848325,2014,"['Action', 'ScienceFiction']",Action,ScienceFiction,,,,,,2
952,1208,"['80', '28', '53']",254904,17.747,2014-08-27,6.1,852,61,The November Man,15.0,25018119.0,34820335.0,19.820335,232.13556666666668,2014,"['Crime', 'Action', 'Thriller']",Crime,Action,Thriller,,,,,8
953,1209,"['28', '12', '878']",157350,16.982,2014-03-21,6.9,8279,95,Divergent,85.0,150947895.0,276014965.0,191.014965,324.7234882352941,2014,"['Action', 'Adventure', 'ScienceFiction']",Action,Adventure,ScienceFiction,,,,,3
954,1210,"['28', '878']",240832,16.73,2014-07-25,6.3,10019,83,Lucy,40.0,126573960.0,457507776.0,417.507776,1143.76944,2014,"['Action', 'ScienceFiction']",Action,ScienceFiction,,,,,,7
955,1211,['18'],205587,16.464000000000002,2014-10-10,7.3,2356,41,The Judge,50.0,47119388.0,76119388.0,26.119388,152.238776,2014,['Drama'],Drama,,,,,,,10
956,1213,['35'],239563,16.379,2014-10-31,7.1,1069,61,St. Vincent,13.0,44137712.0,54837234.0,41.837234,421.8248769230769,2014,['Comedy'],Comedy,,,,,,,10
957,1214,"['9648', '53']",204922,16.07,2014-10-31,6.4,1098,49,Before I Go To Sleep,22.0,3242457.0,19563579.0,-2.436421,88.9253590909091,2014,"['Mystery', 'Thriller']",Mystery,Thriller,,,,,,10
958,1215,"['10749', '18']",222935,16.03,2014-05-16,7.6,7236,43,The Fault In Our Stars,12.0,124872350.0,307166834.0,295.166834,2559.7236166666667,2014,"['Romance', 'Drama']",Romance,Drama,,,,,,5
959,1216,['35'],100042,15.964,2014-11-14,5.5,1842,1,Dumb And Dumber To,40.0,86208010.0,156553592.0,116.553592,391.38398,2014,['Comedy'],Comedy,,,,,,,11
960,1217,"['53', '10749']",255343,15.924,2014-10-11,6.3,476,12,Escobar: Paradise Lost,17.0,195792.0,3917679.0,-13.082321,23.04517058823529,2014,"['Thriller', 'Romance']",Thriller,Romance,,,,,,10
961,1218,"['28', '35']",228967,15.501,2014-12-25,6.2,3579,33,The Interview,44.0,6105175.0,12342632.0,-31.657368,28.051436363636363,2014,"['Action', 'Comedy']",Action,Comedy,,,,,,12
962,1219,['27'],242512,15.389,2014-10-24,5.1,1670,60,Ouija,5.0,50856010.0,103300632.0,98.300632,2066.01264,2014,['Horror'],Horror,,,,,,,10
963,1220,['18'],244506,15.237,2014-10-17,6.8,618,92,Camp X-Ray,1.0,9837.0,101053.0,-0.898947,10.1053,2014,['Drama'],Drama,,,,,,,10
964,1221,['35'],195589,14.979,2014-05-09,6.2,4536,64,Neighbors,18.0,150086800.0,270944428.0,252.944428,1505.246822222222,2014,['Comedy'],Comedy,,,,,,,5
965,1222,"['18', '80']",154400,14.795,2014-09-12,6.7,1215,16,The Drop,12.6,10724389.0,19054534.0,6.454534,151.22646031746032,2014,"['Drama', 'Crime']",Drama,Crime,,,,,,9
966,1223,"['28', '878', '18']",110415,14.735,2014-06-27,6.8,4748,27,Snowpiercer,40.0,4563029.0,88069880.0,48.06988,220.1747,2014,"['Action', 'ScienceFiction', 'Drama']",Action,ScienceFiction,Drama,,,,,6
967,1224,"['80', '53']",136835,14.519,2014-09-12,5.8,286,44,No Good Deed,13.2,52543632.0,54323210.0,41.12321,411.5394696969697,2014,"['Crime', 'Thriller']",Crime,Thriller,,,,,,9
968,1226,"['35', '10749', '80', '18', '9648']",171274,14.244000000000002,2015-01-09,6.6,1359,56,Inherent Vice,20.0,8110975.0,14772346.0,-5.227654,73.86173000000001,2015,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",Comedy,Romance,Crime,Drama,Mystery,,,1
969,1227,"['28', '18', '53', '80']",144336,14.055,2014-03-28,5.5,779,29,Sabotage,35.0,10508518.0,18376443.0,-16.623557,52.50412285714285,2014,"['Action', 'Drama', 'Thriller', 'Crime']",Action,Drama,Thriller,Crime,,,,3
970,1228,['27'],250546,13.989,2014-10-03,5.6,3357,84,Annabelle,6.5,84273813.0,256862920.0,250.36292,3951.7372307692303,2014,['Horror'],Horror,,,,,,,10
971,1229,"['53', '28', '878']",218043,13.897,2014-10-03,4.0,713,63,Left Behind,18.5,4221341.0,4221341.0,-14.278659,22.81805945945946,2014,"['Thriller', 'Action', 'ScienceFiction']",Thriller,Action,ScienceFiction,,,,,10
972,1230,"['18', '10749']",266856,13.866,2014-11-26,7.9,6412,35,The Theory Of Everything,15.0,35893537.0,123327692.0,108.327692,822.1846133333333,2014,"['Drama', 'Romance']",Drama,Romance,,,,,,11
973,1231,"['28', '12']",188207,13.754,2014-01-10,4.5,805,42,The Legend Of Hercules,70.0,18848538.0,58953319.0,-11.046681,84.21902714285714,2014,"['Action', 'Adventure']",Action,Adventure,,,,,,1
974,1232,"['28', '80', '18', '53']",136797,13.723,2014-03-14,6.1,2389,70,Need For Speed,66.0,43568507.0,194169619.0,128.169619,294.19639242424245,2014,"['Action', 'Crime', 'Drama', 'Thriller']",Action,Crime,Drama,Thriller,,,,3
975,1233,"['80', '18']",157845,13.528,2014-07-18,6.2,435,47,The Rover,8.5,1109199.0,3180252.0,-5.319748,37.41472941176471,2014,"['Crime', 'Drama']",Crime,Drama,,,,,,7
976,1234,"['35', '18', '10751']",196867,13.422,2014-12-19,6.1,770,89,Annie,65.0,85911262.0,139829625.0,74.829625,215.1225,2014,"['Comedy', 'Drama', 'Family']",Comedy,Drama,Family,,,,,12
977,1235,"['10752', '18', '36', '28']",152760,12.861,2014-02-07,5.9,2229,14,The Monuments Men,70.0,78031620.0,158702748.0,88.702748,226.71821142857144,2014,"['War', 'Drama', 'History', 'Action']",War,Drama,History,Action,,,,2
978,1236,"['16', '12', '10751']",82703,12.813,2014-03-07,6.6,1357,1,Mr. Peabody & Sherman,145.0,111506430.0,269806430.0,124.80643,186.0734,2014,"['Animation', 'Adventure', 'Family']",Animation,Adventure,Family,,,,,3
979,1237,"['27', '53']",100241,12.7,2014-01-24,5.2,1090,14,"I, Frankenstein",65.0,19075290.0,74575290.0,9.57529,114.7312153846154,2014,"['Horror', 'Thriller']",Horror,Thriller,,,,,,1
980,1238,"['18', '10752']",227306,12.354,2014-12-25,7.4,2240,82,Unbroken,65.0,115637895.0,163527824.0,98.527824,251.5812676923077,2014,"['Drama', 'War']",Drama,War,,,,,,12
981,1239,"['53', '28']",241254,12.324000000000002,2014-08-22,4.8,317,53,The Prince,18.0,0.0,0.0,-18.0,0.0,2014,"['Thriller', 'Action']",Thriller,Action,,,,,,8
982,1240,"['80', '18', '53']",241239,12.271,2014-12-31,6.6,792,68,A Most Violent Year,20.0,5749134.0,8846875.0,-11.153125,44.234375,2014,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,12
983,1241,['18'],249164,12.047,2014-08-22,7.4,2703,73,If I Stay,11.0,50474843.0,78356170.0,67.35617,712.3288181818182,2014,['Drama'],Drama,,,,,,,8
984,1242,['18'],87093,12.017,2014-12-25,7.0,2153,23,Big Eyes,10.0,14482031.0,27317872.0,17.317872,273.17872,2014,['Drama'],Drama,,,,,,,12
985,1243,"['53', '80', '18']",190955,12.003,2014-03-21,6.1,268,52,Blood Ties,26.0,42472.0,2923959.0,-23.076041,11.245996153846152,2014,"['Thriller', 'Crime', 'Drama']",Thriller,Crime,Drama,,,,,3
986,1244,"['18', '27']",242224,11.502,2014-11-28,6.4,3528,41,The Babadook,2.0,950792.0,7482387.0,5.482387,374.11935,2014,"['Drama', 'Horror']",Drama,Horror,,,,,,11
987,1245,"['10749', '16', '12', '35', '10751', '14']",228326,11.392,2014-10-17,7.4,1228,35,The Book Of Life,50.0,50151543.0,97651543.0,47.651543,195.303086,2014,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Romance,Animation,Adventure,Comedy,Family,Fantasy,,10
988,1246,"['53', '80', '27']",184346,11.283,2014-07-02,6.1,1104,34,Deliver Us From Evil,30.0,30577122.0,87956618.0,57.956618,293.18872666666664,2014,"['Thriller', 'Crime', 'Horror']",Thriller,Crime,Horror,,,,,7
989,1247,"['16', '35', '10751', '14']",170687,11.219,2014-09-26,6.7,1016,94,The Boxtrolls,60.0,50837305.0,111946251.0,51.946251,186.577085,2014,"['Animation', 'Comedy', 'Family', 'Fantasy']",Animation,Comedy,Family,Fantasy,,,,9
990,1248,"['80', '35', '28']",187017,11.175999999999998,2014-06-13,6.9,5167,85,22 Jump Street,50.0,191719337.0,331333876.0,281.333876,662.6677520000001,2014,"['Crime', 'Comedy', 'Action']",Crime,Comedy,Action,,,,,6
991,1250,['18'],85350,11.140999999999998,2014-07-11,7.5,3097,85,Boyhood,4.0,25379975.0,57273049.0,53.273049,1431.826225,2014,['Drama'],Drama,,,,,,,7
992,1251,['18'],265177,11.095,2014-08-29,8.3,1399,1,Mommy,4.9,3498695.0,17536004.0,12.636004,357.87763265306126,2014,['Drama'],Drama,,,,,,,8
993,1252,"['28', '18', '53']",137094,11.061,2014-01-17,6.1,1687,97,Jack Ryan: Shadow Recruit,60.0,50577412.0,131377412.0,71.377412,218.9623533333333,2014,"['Action', 'Drama', 'Thriller']",Action,Drama,Thriller,,,,,1
994,1253,"['28', '18', '53', '80']",192102,11.011,2014-02-14,6.1,1279,64,3 Days To Kill,28.0,30697999.0,38959900.0,10.9599,139.14249999999998,2014,"['Action', 'Drama', 'Thriller', 'Crime']",Action,Drama,Thriller,Crime,,,,2
995,1254,['35'],226486,10.979,2014-07-03,5.2,735,3,Tammy,20.0,84525432.0,96407655.0,76.407655,482.038275,2014,['Comedy'],Comedy,,,,,,,7
996,1255,"['27', '53']",155084,10.899,2014-04-18,6.3,576,51,13 Sins,4.0,9134.0,47552.0,-3.952448,1.1888,2014,"['Horror', 'Thriller']",Horror,Thriller,,,,,,4
997,1256,['27'],157547,10.841,2014-04-03,6.4,1747,72,Oculus,5.0,27695246.0,44115496.0,39.115496,882.3099199999999,2014,['Horror'],Horror,,,,,,,4
998,1257,"['28', '35']",168530,10.831,2014-01-17,6.2,1277,67,Ride Along,25.0,134202565.0,153733800.0,128.7338,614.9352,2014,"['Action', 'Comedy']",Action,Comedy,,,,,,1
999,1258,"['35', '10402', '10749', '18']",198277,10.828,2014-07-11,7.2,2089,91,Begin Again,8.0,16170632.0,68838736.0,60.838736,860.4842,2014,"['Comedy', 'Music', 'Romance', 'Drama']",Comedy,Music,Romance,Drama,,,,7
1000,1259,"['35', '37']",188161,10.816,2014-05-30,5.8,2219,48,A Million Ways To Die In The West,40.0,42720965.0,86778557.0,46.778557,216.9463925,2014,"['Comedy', 'Western']",Comedy,Western,,,,,,5
1001,1260,['18'],284293,10.747,2014-12-05,7.5,1946,92,Still Alice,5.0,18656400.0,41699612.0,36.699612,833.99224,2014,['Drama'],Drama,,,,,,,12
1002,1262,['35'],232672,10.613,2014-05-23,6.7,1709,90,Blended,45.0,46290741.0,127990741.0,82.990741,284.4238688888889,2014,['Comedy'],Comedy,,,,,,,5
1003,1263,"['27', '53']",256274,10.613,2014-08-29,6.2,1321,84,"As Above, So Below",5.0,21222315.0,41824066.0,36.824066,836.4813200000001,2014,"['Horror', 'Thriller']",Horror,Thriller,,,,,,8
1004,1264,['18'],200505,10.581,2014-04-11,6.6,460,36,Draft Day,25.0,28842237.0,29847480.0,4.84748,119.38992,2014,['Drama'],Drama,,,,,,,4
1005,1265,"['16', '35', '10751', '12']",227783,10.501,2014-01-17,5.6,529,72,The Nut Job,30.0,64251538.0,122529966.0,92.529966,408.43322000000006,2014,"['Animation', 'Comedy', 'Family', 'Adventure']",Animation,Comedy,Family,Adventure,,,,1
1006,1266,['18'],244772,10.341,2014-09-12,6.7,394,36,The Skeleton Twins,1.0,5284309.0,5797192.0,4.797192,579.7192,2014,['Drama'],Drama,,,,,,,9
1007,1267,['53'],157849,10.267,2014-07-25,6.5,784,76,A Most Wanted Man,15.0,17237855.0,36068890.0,21.06889,240.45926666666668,2014,['Thriller'],Thriller,,,,,,,7
1008,1270,['18'],228970,10.098,2014-12-05,7.0,1454,33,Wild,15.0,37880356.0,52460543.0,37.460543,349.73695333333336,2014,['Drama'],Drama,,,,,,,12
1009,1271,['18'],371464,1.045,2016-01-24,6.4,28,33,Wild,15.0,37880356.0,52460543.0,37.460543,349.73695333333336,2016,['Drama'],Drama,,,,,,,1
1010,1272,"['53', '80', '18', '9648']",245916,10.062,2014-10-10,6.6,507,51,Kill The Messenger,5.0,2450846.0,6656705.0,1.656705,133.13410000000002,2014,"['Thriller', 'Crime', 'Drama', 'Mystery']",Thriller,Crime,Drama,Mystery,,,,10
1011,1273,"['12', '28']",270938,10.059,2014-09-05,5.8,126,54,Falcon Rising,4.5,11774.0,11774.0,-4.488226,0.2616444444444444,2014,"['Adventure', 'Action']",Adventure,Action,,,,,,9
1012,1274,"['53', '878']",242095,10.032,2014-06-13,5.9,901,26,The Signal,4.0,600896.0,2665322.0,-1.334678,66.63305000000001,2014,"['Thriller', 'ScienceFiction']",Thriller,ScienceFiction,,,,,,6
1013,1276,"['37', '18']",259611,9.723,2014-09-05,6.3,80,63,Frontera,2.3,59696.0,59696.0,-2.240304,2.595478260869565,2014,"['Western', 'Drama']",Western,Drama,,,,,,9
1014,1277,['18'],236751,9.718,2014-04-16,6.2,363,46,Heaven Is For Real,12.0,91386097.0,100916299.0,88.916299,840.9691583333334,2014,['Drama'],Drama,,,,,,,4
1015,1278,"['18', '35']",239678,9.681,2014-09-19,6.6,695,57,This Is Where I Leave You,20.0,34296320.0,41296320.0,21.29632,206.4816,2014,"['Drama', 'Comedy']",Drama,Comedy,,,,,,9
1016,1280,"['18', '36']",127560,9.582,2014-04-11,6.9,408,33,The Railway Man,18.0,4438438.0,23910210.0,5.91021,132.83450000000002,2014,"['Drama', 'History']",Drama,History,,,,,,4
1017,1281,"['36', '18']",273895,9.541,2014-12-25,7.5,1354,25,Selma,20.0,52076908.0,66776576.0,46.776576,333.88288,2014,"['History', 'Drama']",History,Drama,,,,,,12
1018,1282,['35'],209403,9.516,2014-03-14,6.4,451,44,Bad Words,10.0,7779614.0,7843145.0,-2.156855,78.43145,2014,['Comedy'],Comedy,,,,,,,3
1019,1283,"['27', '53']",227348,9.446,2014-01-03,5.3,752,70,Paranormal Activity: The Marked Ones,5.0,32462372.0,90904854.0,85.904854,1818.09708,2014,"['Horror', 'Thriller']",Horror,Thriller,,,,,,1
1020,1284,"['53', '28', '18']",327833,9.362,2014-11-07,5.6,96,19,Skin Trade,9.0,1242.0,1242.0,-8.998758,0.0138,2014,"['Thriller', 'Action', 'Drama']",Thriller,Action,Drama,,,,,11
1021,1285,"['28', '80', '18']",254473,9.194,2014-04-25,5.9,909,69,Brick Mansions,28.0,20396829.0,73421224.0,45.421224,262.2186571428571,2014,"['Action', 'Crime', 'Drama']",Action,Crime,Drama,,,,,4
1022,1286,"['18', '9648', '53']",271185,9.193,2014-04-19,5.6,246,33,Ask Me Anything,0.95,0.0,0.0,-0.95,0.0,2014,"['Drama', 'Mystery', 'Thriller']",Drama,Mystery,Thriller,,,,,4
1023,1287,"['10749', '35']",286554,9.191,2014-09-26,6.5,1241,60,Two Night Stand,1.6,15600.0,868081.0,-0.731919,54.2550625,2014,"['Romance', 'Comedy']",Romance,Comedy,,,,,,9
